,churn
95129,0
32019,1
50271,1
80410,1
29629,1
17643,1
93959,0
43375,1
66126,1
35717,1
73890,1
30499,1
32022,1
33232,1
111071,0
68954,1
110096,0
59620,1
76264,1
3803,1
28490,1
2672,1
114459,0
25719,1
83244,1
72888,1
43332,1
35116,1
45293,1
103530,0
72211,1
23705,1
81988,1
81588,0
100345,0
107653,0
1340,1
111856,0
46317,1
100673,0
29671,1
27597,1
22300,1
5903,1
12456,1
58808,1
90871,1
101412,0
90249,1
106908,0
96012,0
109612,0
19318,1
5317,1
111243,0
103168,0
70421,1
95315,0
43867,1
69098,1
107749,0
16956,1
68002,1
97944,0
11931,1
115466,0
85129,1
36996,1
68130,1
46268,1
9117,1
23351,1
49040,1
8544,1
72238,1
91146,1
92788,1
52023,1
78867,1
32196,1
24917,1
43442,1
75730,1
68484,1
81782,1
51081,1
21506,1
54054,1
38775,1
40085,1
5593,1
91116,1
43588,1
83843,1
111263,0
73810,1
88628,1
36792,1
24081,1
15991,1
69931,1
29162,1
79811,1
76777,1
38940,1
111074,0
105407,0
107383,0
81873,1
16181,1
21485,1
67795,1
65986,1
11026,1
111483,0
84215,1
38887,1
32443,1
88775,1
71575,1
2048,1
103607,0
64520,1
32896,1
54442,1
21575,1
26680,1
81418,1
92132,1
50809,1
78898,1
1965,1
115247,0
62824,1
24287,1
2921,1
95179,0
60358,1
37832,1
66972,1
90762,1
27590,1
45447,1
10233,1
44947,1
53412,1
30384,1
42238,1
115588,0
91248,1
86251,1
106144,0
89592,1
60720,1
6238,1
83503,1
56213,1
23513,1
34715,1
54270,1
15791,1
49543,1
99419,0
9393,1
110774,0
1449,1
3940,1
72459,1
68902,1
64634,1
81772,1
102419,0
57811,1
8795,1
17351,1
91801,1
86184,1
71114,1
28538,1
81729,1
7333,1
85745,1
95455,0
46707,1
91733,1
42089,1
12790,1
80226,1
89226,1
60373,1
17810,1
17180,1
1971,1
102081,0
24342,1
53924,1
6273,1
68451,1
15765,1
39643,1
87363,1
57733,1
68034,1
89943,1
33389,1
4246,1
45834,1
34055,1
51967,1
42100,1
80596,1
60798,1
2816,1
61708,1
28225,1
34401,1
7673,1
95631,0
109146,0
13491,1
11730,1
46640,1
105130,0
55796,1
36742,1
79696,1
19596,1
43381,1
111192,0
96531,0
114212,0
65320,1
112610,0
96371,0
3654,1
82000,1
5977,1
51072,1
78325,1
104198,0
54317,1
36777,1
13157,1
58278,1
46891,1
61541,1
61860,1
14171,1
14106,1
32907,1
86794,1
68077,1
80820,1
39657,1
69743,1
8879,1
101496,0
56894,1
58073,1
58471,1
83076,1
83325,1
41374,1
56337,1
57343,1
30215,1
3495,1
105051,0
89760,1
9353,1
50919,1
74326,1
108087,0
34404,1
41467,1
70090,1
100547,0
49645,1
14416,1
44257,1
10679,1
57845,1
81512,1
34253,1
79939,1
30109,1
11168,1
89735,1
74493,1
108437,0
30619,1
115576,0
66393,1
48445,1
70187,1
105032,0
94491,0
996,1
229,1
34171,1
113256,0
115534,0
68353,1
90332,1
40632,1
16410,1
18022,1
65315,1
10850,1
26865,1
6050,1
62777,1
51446,1
56451,1
104090,0
37928,1
83396,1
113806,0
67412,1
88994,1
109240,0
98872,0
7019,1
45155,1
35721,1
91860,1
39028,1
31039,1
57116,1
6643,1
98808,0
56628,1
112907,0
87390,1
11953,1
45073,1
22463,1
114124,0
44575,1
26853,1
40683,1
92093,1
110978,0
77385,1
95016,0
85408,1
11585,1
12162,1
44033,1
35844,1
60604,1
35002,1
36550,1
78153,1
110154,0
110261,0
46626,1
94138,0
51418,1
44688,1
2694,1
51190,1
59197,1
15633,1
11846,1
100099,0
87510,1
50317,1
78693,1
22536,1
26085,1
39190,1
73514,1
55329,1
46719,1
34432,1
84082,1
70155,1
99733,0
103872,0
53137,1
43458,1
5379,1
85567,1
54757,1
86530,1
12986,1
34503,1
42565,1
25408,1
103073,0
99088,0
39993,1
56484,1
113075,0
2275,1
97567,0
62642,1
114553,0
63487,1
73206,1
52505,1
95856,0
21302,1
41581,1
76770,1
68440,1
12001,1
88107,1
94481,0
794,1
85351,1
93566,1
88103,1
95913,0
74082,1
20104,1
4454,1
4591,1
22214,1
65234,1
18829,1
81290,1
6222,1
71359,1
17490,1
83745,1
43273,1
45390,1
19516,1
45977,1
14093,1
115,1
84429,1
112307,0
29044,1
53324,1
40743,1
112592,0
11662,1
36015,1
88511,1
77368,1
83897,1
3597,1
7981,1
67761,1
113622,0
91373,1
44731,1
92043,1
47075,1
20461,1
14966,1
78808,1
83232,1
19951,1
106431,0
71939,1
4104,1
48811,1
34128,1
103612,0
42139,1
64749,1
74778,1
566,1
27626,1
85590,1
18314,1
80781,1
100440,0
59465,1
18929,1
103464,0
49675,1
3233,1
91092,1
70289,1
77024,1
45251,1
34936,1
34565,1
5991,1
112729,0
59051,1
94997,0
378,1
71561,1
114644,0
3336,1
93449,1
16223,1
61269,1
111643,0
71121,1
108316,0
71078,1
105035,0
88249,1
85228,1
65350,1
17869,1
6065,1
48269,1
5672,1
47528,1
103635,0
13516,1
44457,1
9273,1
34680,1
66813,1
16961,1
110765,0
46044,1
90751,1
60897,1
103923,0
32382,1
103410,0
49302,1
52967,1
76630,1
12664,1
97551,0
44246,1
96115,0
112721,0
60769,1
106893,0
82729,1
31879,1
90468,1
68754,1
31876,1
115626,0
108938,0
69118,1
67645,1
29319,1
115499,0
113210,0
111724,0
37541,1
97488,0
110308,0
4784,1
65963,1
87607,1
51726,1
61801,1
85551,1
69987,1
36446,1
13142,1
8327,1
67653,1
114539,0
21967,1
91932,1
76500,1
42278,1
61555,1
63642,1
61877,1
105944,0
44384,1
29164,1
51663,1
12300,1
98509,0
68775,1
85143,1
44781,1
19881,1
59478,1
89697,0
106273,0
39238,1
62957,1
54676,1
54243,1
35498,1
7613,1
101299,0
83775,1
81368,1
7847,1
98532,0
33906,1
89207,1
16747,1
45417,0
49229,1
46814,1
80570,1
104288,0
35972,1
30191,1
95710,0
111958,0
74802,1
80649,1
104271,0
59468,1
78426,1
103374,0
114733,0
2990,1
6300,1
72991,1
82280,1
25236,1
72596,1
14896,1
54176,1
28896,1
9030,1
26241,1
89908,1
18959,1
9377,1
55197,1
65329,1
34445,1
16000,1
77527,1
33834,1
44105,1
112133,0
111947,0
99955,0
30938,1
5573,1
21985,1
1321,1
71165,1
98305,0
22705,1
6631,1
6435,1
90700,1
71999,1
23114,1
1364,1
6900,1
43034,1
49717,1
648,1
33961,1
34392,1
77447,1
2530,1
37570,1
85189,1
5053,1
68713,1
34749,1
61570,1
6510,1
67763,1
82057,1
75417,1
70430,1
74109,1
110028,0
36077,1
28855,1
66928,1
43569,1
2924,1
5072,1
49405,1
78423,1
99381,0
44558,1
2886,1
68948,1
31847,1
56255,1
88292,1
8152,1
37780,1
47659,1
49112,1
22110,1
23768,1
12091,1
87087,1
30180,1
10241,1
23001,1
15821,1
42107,1
113141,0
90526,1
64697,1
25851,1
3996,1
11816,1
92717,1
2606,1
107713,0
73064,1
45397,1
96992,0
76004,1
67976,1
21756,1
109795,0
20514,1
47798,1
97716,0
112689,0
87873,1
111757,0
8000,1
74096,1
112866,0
71445,1
59135,1
67808,1
92163,1
77366,1
10256,1
54797,1
91869,1
99645,0
108141,0
110891,0
63058,1
50354,1
66637,1
52687,1
103095,0
84438,1
107968,0
46708,1
53063,1
22902,1
3683,1
46174,1
101161,0
33812,1
29452,1
75287,1
94447,0
28634,1
70576,1
5669,1
2575,1
60079,1
19622,1
5842,1
40864,1
35933,1
35387,1
19215,1
46108,1
69748,1
87728,1
62041,1
32875,1
85841,1
5533,1
18614,1
100489,0
43957,1
53824,1
14771,1
90404,1
48083,1
88111,1
41919,1
110794,0
56838,1
41604,1
79813,1
34819,1
10002,1
87932,1
68151,1
75737,1
89842,1
10441,1
19411,1
80804,1
96282,0
5578,1
75447,1
53119,1
17615,1
55602,1
72994,1
50757,1
105968,0
74414,1
11851,1
8998,1
37582,1
56916,1
88281,1
85091,1
70801,1
27426,1
76421,1
71093,1
106733,0
18106,1
31529,1
31265,1
80133,1
101305,0
31258,1
76387,1
18863,1
113685,0
29194,1
82454,1
55561,1
88482,1
90369,1
12876,1
15716,1
79824,1
46681,1
18494,1
10987,1
23883,1
60390,1
71967,1
36357,1
59327,1
106508,0
91383,1
50758,1
106046,0
107864,0
106708,0
72667,1
23693,1
28536,1
64165,1
17961,1
37825,1
22906,1
60276,1
68225,1
6180,1
86,1
74927,1
23249,1
57980,1
115561,0
32422,1
39680,1
65481,1
368,1
92071,1
28867,1
108018,0
71452,1
19090,1
64049,1
84683,1
13924,1
68157,1
69351,1
58781,1
70964,1
97501,0
81632,1
53586,1
76969,1
13015,1
9165,1
69771,1
1126,1
73523,1
83626,1
61812,1
53363,1
79767,1
30722,1
38015,1
73564,1
105044,0
103487,0
74586,1
58285,1
15747,1
5685,1
31248,1
92028,1
93513,1
20069,1
22355,1
67730,1
45614,1
40027,1
29352,1
7297,1
111539,0
48798,1
114622,0
111004,0
57171,1
73952,1
39029,1
49218,1
107368,0
50761,1
93314,1
102265,0
57,1
96980,0
113543,0
25313,1
51222,1
106021,0
14800,1
7255,1
85669,1
97770,0
83960,1
43597,1
99977,0
3782,1
63257,1
71252,1
50571,1
59861,1
71163,1
63130,1
38804,1
446,1
46446,1
99520,0
9359,1
79135,1
41839,1
93910,0
110872,0
105150,0
55726,1
11727,1
1286,1
107168,0
84642,1
17600,1
55435,1
37798,1
6068,1
106017,0
67785,1
55724,1
47720,1
58684,1
62648,1
81261,1
79386,1
22565,1
620,1
108996,0
66663,1
81827,1
82038,1
54406,1
36181,1
26381,0
5821,1
55766,1
100520,0
59793,1
37260,1
2564,1
106119,0
35061,1
33190,1
71107,1
20691,1
44641,1
27944,1
47465,1
68863,1
60848,1
77316,1
9704,1
30986,1
26221,1
9126,1
103808,0
40355,1
22324,1
81382,1
5090,1
90253,1
112236,0
112921,0
43819,1
109272,0
51703,1
82599,1
69027,1
107517,0
80536,1
3828,1
84031,1
42751,1
23972,1
77681,1
43793,1
25506,1
10433,1
2668,1
76636,1
25966,1
29368,1
107578,0
51344,1
16958,1
46827,1
45214,1
17443,1
40438,1
29347,1
82131,1
88279,1
100016,0
100050,0
28980,1
93677,0
84423,1
46324,1
40962,1
64264,0
107446,0
2273,1
40239,1
71261,1
91433,1
106641,0
49764,1
22011,1
35071,1
26852,1
98991,0
92078,1
4788,1
111459,0
105559,0
34883,1
15667,1
96484,0
34586,1
82905,1
82216,1
9974,1
20266,1
26791,1
4412,1
88727,1
10284,1
43173,1
5766,1
58839,1
6627,1
67913,1
5703,1
39785,1
89170,1
9003,1
110512,0
28083,1
59375,1
8068,1
31814,1
26713,1
95141,0
3682,1
81315,1
28004,1
9997,1
34783,1
110967,0
98171,0
46886,1
53278,1
47637,1
115088,0
91717,1
33241,1
72938,1
8574,1
41459,1
12343,1
56458,1
40153,1
39753,1
52488,1
26401,1
58362,1
86237,1
17582,1
82812,1
73497,1
25932,0
34914,1
76369,1
60072,1
32900,1
41683,1
102121,0
100374,0
51428,0
70038,1
36285,1
87164,1
22023,1
35592,1
48657,1
78846,1
94297,0
57856,1
10630,1
71876,0
90541,1
36745,1
89089,1
32832,1
59911,1
53489,1
92367,1
8575,1
106742,0
32082,1
27187,1
26511,1
49179,1
70851,1
81852,1
32769,1
28767,1
106,1
7723,1
91659,1
3689,1
63654,1
93454,1
6267,1
90346,1
52768,1
21102,1
106537,0
92621,1
74702,1
54885,1
18133,1
67547,1
46771,1
44325,1
44028,1
43162,1
9214,1
98888,0
85411,1
13696,1
78408,1
21574,1
25901,1
24461,1
15100,1
101055,0
36341,1
5945,1
46589,1
29140,1
93884,0
84357,1
110195,0
96343,0
101976,0
712,1
18708,1
95695,0
79879,1
31972,1
33332,1
80609,1
92178,1
28568,1
12892,1
78195,1
87213,1
69856,1
70095,1
84968,1
112773,0
105898,0
46447,1
104608,0
97500,0
15953,1
88164,1
38466,1
101662,0
39844,1
19240,1
41666,1
93239,1
51120,1
78078,1
40432,1
90041,1
88284,1
110937,0
25018,1
72166,1
4214,1
57773,1
20236,1
57494,1
302,1
79759,1
104192,0
72089,1
33691,1
94781,0
107101,0
92618,1
50576,1
25425,1
61444,1
47801,1
29390,0
99274,0
10552,1
94723,0
86378,1
93794,0
37046,1
52160,1
31407,1
15612,1
41512,1
17916,1
80954,1
98617,0
7872,1
65722,1
28572,1
16335,1
24545,1
48396,1
112793,0
6416,1
114035,0
73383,1
79540,1
82264,1
73506,1
64735,1
23875,1
64287,1
15279,1
108821,0
59962,1
45131,1
35404,1
62492,1
88416,1
98990,0
75194,1
39934,1
99169,0
103393,0
73755,1
56430,1
104970,0
2784,1
406,1
6266,1
35682,1
69793,1
51806,1
52201,1
85451,1
75518,1
17014,1
66334,1
2908,1
892,1
49195,1
67718,1
41301,1
44230,1
99330,0
110762,0
113338,0
94777,0
92011,1
92794,1
83557,1
49183,1
43658,1
104891,0
103120,0
15005,1
34405,1
114960,0
58820,1
45781,1
652,1
27130,1
14835,1
85839,1
39293,1
92312,1
66204,1
60140,1
43697,1
68935,1
1886,1
30785,1
74735,1
27089,1
113612,0
104345,0
75255,1
33874,1
83202,1
71513,1
106123,0
92442,1
6899,1
75200,1
78488,1
74529,1
16559,1
67981,1
78269,1
86717,1
47478,1
48896,1
31831,1
99822,0
23190,1
31216,1
77445,1
30488,1
48548,1
92532,1
106260,0
74897,1
93564,1
4127,1
6467,1
97619,0
99721,0
12900,1
76595,1
68752,1
95006,0
62680,1
75640,1
4289,1
90693,1
80156,1
62688,1
77951,1
27990,1
56702,1
16080,1
17007,1
28656,1
60344,1
31365,1
108542,0
40711,1
35557,1
60517,1
55469,1
57709,1
64184,1
74319,1
84791,1
97774,0
52946,1
50170,1
51585,1
28346,1
57892,1
94290,0
71731,1
64078,1
42491,1
62139,1
23132,1
4664,1
60247,1
91056,1
115410,0
85019,1
85872,1
41250,1
98265,0
57800,1
111592,0
103128,0
41365,1
105591,0
90245,1
32867,1
107595,0
73367,1
115307,0
76590,1
36398,1
11457,1
17519,1
16579,1
44632,1
42116,1
18123,1
112218,0
50967,1
82532,1
14125,1
60458,1
40983,1
21764,1
108569,0
60608,1
26576,0
56435,1
65529,1
47383,1
36842,1
19498,1
55546,1
36387,1
49530,1
145,1
46427,1
97778,0
92730,1
91928,1
24018,1
26884,1
70137,1
70551,1
58169,1
23300,1
66274,1
7440,1
110855,0
24153,1
13602,1
85252,1
21033,1
30435,1
30712,1
54893,1
17706,1
59540,1
114199,0
27251,1
105945,0
91762,1
41684,1
37095,1
81309,1
100125,0
83351,1
32754,1
21227,1
98636,0
87394,1
17215,1
107359,0
9509,1
13770,1
20631,1
77398,1
112104,0
20570,1
107062,0
23681,1
41986,1
50226,1
7665,1
103839,0
33744,1
108448,0
103778,0
77025,1
87931,1
31116,1
22130,1
46776,1
13797,1
93360,1
31176,1
37551,1
10516,1
101946,0
7492,1
7037,1
29105,1
92527,1
68404,1
115029,0
16678,1
84684,1
74820,1
101995,0
29933,1
37662,1
8618,1
107331,0
102839,0
62984,1
34540,1
99422,0
20694,1
94921,0
81741,1
37103,1
88367,1
34997,1
23721,1
85041,1
93202,1
113657,0
54911,1
8288,1
31910,1
94503,0
101010,0
769,1
97471,0
2371,1
26794,1
92634,1
97304,0
93599,0
18040,1
70161,1
109216,0
39822,1
112250,0
56101,1
83550,1
61955,1
28946,1
112630,0
85797,1
13198,1
86551,1
46241,1
66597,1
10469,1
77564,1
45973,1
93363,1
94193,0
107743,0
12388,1
17315,1
53317,1
283,1
105070,0
114072,0
50260,1
17634,1
61255,1
56378,1
64662,1
74664,1
78775,1
40199,1
42917,1
17380,1
78802,1
103361,0
68019,1
58134,1
88571,1
115167,0
113449,0
11409,1
77862,1
41105,1
49574,1
8425,1
70843,1
10112,1
70234,1
74605,1
111888,0
35069,1
41006,1
21197,1
58854,1
2398,1
79400,1
74576,1
48818,1
100154,0
83342,1
96582,0
83383,1
59287,1
58512,1
94506,0
36340,1
50586,1
45714,1
58227,1
553,1
36640,1
31500,1
36643,1
33281,1
11128,1
55660,1
101821,0
42966,1
103240,0
105388,0
65460,1
43328,1
85243,1
33833,1
9470,1
62191,1
9759,1
108994,0
9234,1
52890,1
105917,0
102413,0
62465,1
112283,0
77824,1
75585,1
93214,1
10570,1
65838,1
25039,0
13878,1
114000,0
65414,1
97466,0
20314,1
14269,1
76465,1
15015,1
2814,1
113308,0
37186,1
61001,1
22046,1
52744,1
78437,1
78406,1
110356,0
44059,1
27345,1
7688,1
81303,1
85561,1
103622,0
104530,0
8779,1
113242,0
96166,0
11941,1
81177,1
105867,0
43628,1
52041,1
94694,0
73195,1
60632,1
91995,1
111903,0
108859,0
75709,1
99760,0
94574,0
35414,1
90787,1
1801,1
81310,1
62754,1
36091,1
33896,1
38416,1
106768,0
2608,1
12128,1
89037,1
47690,1
80626,1
36731,1
43949,1
94112,0
82056,1
57241,1
105767,0
59474,1
107002,0
68452,1
34486,1
38540,1
70749,1
101261,0
106528,0
11729,1
19871,1
44886,1
72339,1
56129,1
98433,0
55301,1
8257,1
25032,1
64110,1
26181,1
25876,1
101047,0
94461,0
115429,0
70008,1
64131,1
22067,1
30542,1
15075,1
97888,0
37589,1
88626,1
28670,1
64948,1
76414,1
83166,1
76952,1
43394,1
96709,0
32788,1
1827,1
33700,1
4296,1
9184,1
13685,1
67045,0
109490,0
25951,1
109691,0
30357,1
86463,1
88805,1
56486,1
79211,1
78015,1
4094,1
88620,1
2108,1
93520,1
37568,1
9473,1
60685,1
69875,1
95946,0
61983,1
100814,0
113732,0
42184,1
25392,1
61430,1
52348,1
59223,1
114651,0
107187,0
9845,1
63939,1
63703,1
80425,1
25791,1
102590,0
15429,1
68259,1
49749,1
29914,1
74906,1
104971,0
2354,1
41352,1
18628,1
94998,0
66535,1
69384,1
54779,1
90960,1
28032,1
92084,1
48593,1
97358,0
17942,1
56833,1
81166,1
86352,1
11313,1
68721,1
25634,1
83218,1
19178,1
3384,1
52822,1
70484,1
61652,1
103762,0
18991,1
79581,1
13125,1
90407,1
53481,1
46336,1
35677,1
80146,1
18737,1
14494,1
4977,1
34251,1
8383,1
10912,1
79880,1
33528,1
1957,1
63165,1
25946,1
5475,1
110090,0
35017,1
24894,1
1302,1
111050,0
112726,0
66947,1
50982,1
8778,1
41765,1
35531,1
21544,1
107806,0
28219,1
57231,1
111115,0
8334,1
106259,0
83881,1
49315,1
72010,1
11200,1
84216,1
93072,1
115405,0
53634,1
27598,1
95717,0
76456,1
104635,0
107475,0
65856,1
102323,0
5242,1
99695,0
99173,0
48595,1
34868,1
7672,1
25933,0
39177,1
15536,1
20438,1
75241,1
41072,1
83148,1
100068,0
2517,1
73585,1
5210,1
55667,0
72427,1
18491,1
112275,0
46598,1
11355,1
28688,1
45037,1
36319,1
86626,1
3928,1
31998,1
69073,1
73060,1
58104,1
43369,1
56059,1
43707,1
105574,0
66027,1
1930,1
53894,1
14422,1
79194,1
71605,1
18830,1
85368,1
89616,1
54511,1
92330,1
38259,1
75681,1
59229,1
33777,1
104482,0
80608,1
105397,0
57304,1
80174,1
39884,1
60421,1
103784,0
60150,1
90448,1
79989,1
13739,1
10090,1
44618,1
103404,0
25761,1
21554,1
40981,1
51766,1
4031,1
11743,1
48175,1
83871,1
104133,0
36250,1
90989,1
64157,1
55336,1
52725,1
63367,1
56253,1
108762,0
83057,1
62675,1
9814,1
87960,1
70589,1
22758,1
16639,1
10548,1
40451,1
48599,1
112315,0
43693,1
14651,1
106290,0
91253,1
64068,1
107145,0
88084,1
101409,0
82691,1
85232,1
33145,1
56109,1
99280,0
28195,1
111367,0
20351,1
74996,1
3512,1
62813,1
17308,1
99743,0
33026,1
12240,1
67700,1
62672,1
33615,1
64433,1
74739,1
40475,1
63820,1
68559,1
45686,1
107085,0
114376,0
62203,1
9881,1
88341,1
35159,1
61554,1
22043,1
105218,0
38283,1
88373,1
581,1
8774,1
56219,1
32070,1
14535,1
86829,1
14438,1
35288,1
109425,0
48129,1
24825,1
10177,1
82955,1
83010,1
96416,0
48073,1
43039,1
78066,1
83818,1
30605,1
27092,1
10198,1
60315,1
78805,1
86241,1
82256,1
115258,0
97435,0
24061,1
63475,1
64221,1
103861,0
62193,1
62871,1
69508,1
40160,1
113853,0
6287,1
49178,1
29212,1
19448,1
30094,1
68233,1
71864,1
93144,1
108074,0
39244,1
39030,1
100501,0
31520,1
83158,1
71591,1
34225,1
102828,0
47302,1
28024,1
41722,1
68802,1
71183,1
3623,1
96349,0
97726,0
44268,1
15070,1
86783,1
93815,0
22107,1
15902,1
2943,1
113459,0
58443,1
67216,1
111353,0
65017,1
108011,0
54780,1
113285,0
10510,1
20135,1
20706,1
11156,1
54715,1
114301,0
33907,1
67774,1
15135,1
17338,1
77082,1
4360,1
41181,1
80276,1
37218,1
86450,1
43062,1
36743,1
72074,1
98324,0
33407,1
45530,1
61738,1
54011,1
52411,1
32439,1
47463,1
9971,1
69950,1
51464,1
57806,1
98590,0
106161,0
35923,1
70605,1
60159,1
15234,1
56931,1
23771,1
48518,1
111896,0
77349,1
42662,1
2543,1
102039,0
97822,0
87810,1
58032,1
46027,1
37695,1
98280,0
107301,0
90775,1
33891,1
63102,1
108567,0
111615,0
10021,1
95964,0
91746,1
107422,0
95042,0
48913,1
89192,1
92813,1
71740,1
55647,1
101253,0
5570,1
78768,1
107707,0
59643,1
8776,1
83226,1
3926,1
40055,1
109786,0
17382,1
39199,1
70349,1
33353,1
110398,0
75735,1
40879,1
81114,1
58768,1
33148,1
76901,1
108515,0
25100,1
63409,1
5971,1
25937,1
44821,1
89871,1
63749,1
49374,1
30595,1
17532,1
6947,1
278,1
51164,1
35343,1
47610,1
98957,0
13194,1
40692,1
21657,1
7777,1
32915,1
93683,0
52200,1
111373,0
109742,0
67965,1
102327,0
26892,1
96629,0
33616,1
13749,1
106499,0
41235,1
54764,1
48271,1
114318,0
31238,1
82276,1
35265,1
24185,1
57791,1
16446,1
96715,0
61164,1
111362,0
114774,0
87113,1
30955,1
35049,1
67203,1
20444,1
107509,0
123,1
25836,1
115045,0
98196,0
82469,1
39399,1
88337,1
111485,0
85147,1
58578,1
96472,0
101244,0
83634,1
63174,1
47056,1
108564,0
23500,1
32742,1
1223,1
57367,1
12922,1
89921,1
13467,1
65324,1
68957,1
108062,0
14924,1
65034,1
55368,1
89510,1
23327,1
81467,1
35720,1
112021,0
47033,1
63724,1
87774,1
43675,1
102012,0
20855,1
114744,0
5872,1
67187,1
9946,1
111935,0
111013,0
91537,1
28177,1
70210,1
57041,1
69735,1
115481,0
78604,1
4744,1
73190,1
107918,0
96120,0
41099,1
58059,1
11923,1
65106,1
37361,1
85424,1
13693,1
4557,1
6110,1
13104,1
28558,1
36595,1
12458,1
26838,1
56345,1
25739,1
50089,1
92654,0
81883,1
61067,1
96634,0
36998,1
9915,1
2993,1
84754,1
14532,1
94104,0
20913,1
89673,1
30455,1
64949,1
60425,1
61718,1
89069,1
27108,1
97495,0
61805,1
43726,1
49786,1
60189,1
13802,1
103230,0
57160,1
70533,1
21180,1
77692,1
112229,0
83471,1
110500,0
70482,1
18035,1
9625,1
67661,1
15129,1
30863,1
88539,1
71279,1
110572,0
81802,1
57049,1
1756,1
105900,0
10379,1
115353,0
58653,1
12880,1
18514,1
107978,0
76652,1
59113,1
53530,1
85756,1
87258,1
114179,0
81460,1
48329,1
34986,1
5360,1
70089,1
44489,1
94392,0
110181,0
21400,1
51076,1
7539,1
112053,0
67968,1
43979,1
19089,1
54904,1
85162,1
5838,1
38137,1
27646,1
81952,1
66410,1
99066,0
9243,1
71447,1
74358,1
40556,1
33517,1
85287,1
110647,0
94111,0
38502,1
45337,1
49920,1
75401,1
52937,1
21036,1
84088,1
95300,0
13067,1
9778,1
91025,1
10176,1
101684,0
20038,1
29157,1
54384,1
112080,0
107881,0
96408,0
59791,1
94415,0
81364,1
31999,1
39460,1
88116,1
91770,1
3296,1
18115,1
97997,0
72931,1
98968,0
89806,1
109613,0
66158,1
107793,0
92537,1
42621,1
108971,0
53259,1
102446,0
109361,0
49775,1
1008,1
71885,1
13404,1
52203,1
91789,1
68679,1
314,1
104127,0
53637,1
57772,1
90523,1
84425,1
13890,1
74087,1
58885,1
49782,1
77160,1
105908,0
30885,1
9004,1
59046,1
70647,1
102797,0
6852,1
109948,0
29069,1
42881,1
103640,0
13335,1
83789,1
111112,0
34046,1
108696,0
74162,1
65513,1
73538,1
64654,1
76127,1
100524,0
82393,1
106043,0
42373,1
93210,1
48646,1
115042,0
114428,0
20672,1
11681,1
15944,1
87292,1
22533,1
63616,1
114403,0
3299,1
90486,1
25444,1
31279,1
101676,0
110060,0
11293,1
11161,1
4574,1
57458,1
62346,1
109962,0
12794,1
5521,1
84196,1
25282,1
103811,0
52042,1
9659,1
64392,1
45930,1
80564,1
71036,1
89777,0
110126,0
105780,0
75669,1
84131,1
14043,1
81732,1
86999,1
52295,1
88278,1
13057,1
96544,0
51961,1
92098,1
101502,0
83693,1
16675,1
17557,1
78010,1
106991,0
79484,1
9050,1
26557,1
109989,0
70660,1
30248,1
11472,1
93628,0
26010,1
103403,0
4028,1
65467,1
107363,0
80411,1
57699,1
71921,1
6596,1
27745,1
50471,1
97981,0
107071,0
94338,0
28881,1
31607,1
69332,1
13392,1
5041,1
94560,0
105269,0
54390,1
33756,1
39670,1
7196,1
72603,1
104151,0
94870,0
22446,1
35604,1
61561,1
70871,1
74641,1
107060,0
56338,1
19198,1
5542,1
80571,1
54267,1
43374,1
28644,1
30719,1
15608,1
69531,1
71142,1
62804,1
109293,0
81052,1
43153,1
87555,0
27835,1
59556,1
115443,0
99642,0
43503,1
30768,1
7048,1
25525,1
77357,1
100718,0
37784,1
57023,0
7531,1
87569,1
38024,1
16260,1
12337,1
42813,1
36969,1
7459,1
102912,0
102430,0
18043,1
10804,1
107444,0
31359,1
9664,1
110361,0
68221,1
114507,0
57213,1
83271,1
103367,0
45363,1
13506,1
76516,1
36703,1
65118,1
19552,1
99396,0
108150,0
76440,1
28632,1
92122,1
13460,1
77382,1
65281,1
44147,1
104337,0
85005,1
11141,1
112009,0
64822,1
74308,1
58469,1
24904,1
89511,1
90937,1
3225,1
3148,1
18697,1
13419,1
103527,0
32951,1
35691,1
47588,1
111211,0
114089,0
80664,1
612,1
64732,1
6134,1
18423,1
21188,1
91900,1
13389,1
62198,1
82698,1
109535,0
75051,1
27527,1
101584,0
68893,1
92405,1
6583,1
55611,1
80121,1
42655,1
57151,1
69424,1
103222,0
84668,1
114888,0
81564,1
45923,1
79457,1
109687,0
40602,1
756,1
90030,1
36264,1
60988,1
12331,1
5955,0
77440,1
105460,0
31783,1
112974,0
33134,1
4909,1
71807,1
95060,0
62868,1
49979,1
37375,1
11261,1
65037,1
14851,1
44229,1
89426,1
95472,0
58165,1
35569,1
72104,1
27753,1
40005,1
73872,1
37084,1
26448,1
14464,1
91850,1
26439,1
13592,1
103704,0
78263,1
2101,1
94759,0
103296,0
90464,1
74533,1
73785,1
72751,1
99321,0
107456,0
97311,0
112781,0
27880,1
25598,1
96284,0
42097,1
4153,1
106202,0
97996,0
1354,1
45988,1
98008,0
53928,1
61853,1
26372,1
18963,1
38236,1
21093,1
37209,1
71206,1
45735,1
5088,1
73091,1
46222,1
61325,1
34697,1
27168,1
100936,0
2158,1
110778,0
62587,1
107649,0
77814,1
6331,1
113354,0
226,1
10641,1
11176,1
65710,1
38962,1
9284,1
92973,1
35719,1
89432,1
11369,1
98039,0
66956,1
76802,1
45971,1
64539,1
30551,1
20632,1
110643,0
42538,1
77993,1
79980,1
83610,1
17578,1
46600,1
4488,1
39676,1
87925,1
72897,1
42108,1
29382,1
